DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2025-02-28 06:39:41,220,105,0,4316.981,1826.05,52.5,80.486,4225.5,0,0,0.333,3321.238
2025-02-28 06:39:43,220,96,0,4452.635,1871.056,48,80.75,3876,0,0,0.396,3436.115
2025-02-28 06:39:45,220,97,0,4511.526,1853.145,48.5,80.34,3896.5,0,0,0.443,3508.186
2025-02-28 06:39:47,230,105,0,4497.705,1848.006,52.5,80.543,4228.5,0,0,0.362,3481.124
2025-02-28 06:39:49,230,95,0,4444.347,1912.702,47.5,80.547,3826,0,0,0.389,3437.084
2025-02-28 06:39:51,230,216,0,4379.208,2105.044,108,80.481,8692,0,0,0.361,1868.838
2025-02-28 06:39:53,236,105,0,4480.6,2485.92,52.5,80.419,4222,0,0,0.438,1805.743
2025-02-28 06:39:55,240,99,0,5032.909,2390.624,49.5,80.384,3979,0,0,0.354,4013.475
2025-02-28 06:39:57,240,98,0,4626.755,2370.312,49,80.541,3946.5,0,0,0.418,3617.276
2025-02-28 06:39:59,240,98,0,4470.684,2391.943,49,80.439,3941.5,0,0,0.459,3457.255
2025-02-28 06:40:01,240,97,0,5151.072,2319.813,48.5,80.454,3902,0,0,0.423,4150.072
2025-02-28 06:40:03,245,96,0,5001.229,2363.395,48,80.323,3855.5,0,0,0.385,3998.281
2025-02-28 06:40:05,250,97,0,4698.113,2483.874,48.5,80.67,3912.5,0,0,0.361,3692.959
2025-02-28 06:40:07,250,101,0,5098.733,2416.618,50.5,80.356,4058,0,0,0.455,4106.376
2025-02-28 06:40:09,250,99,0,5106,2344.645,49.5,80.424,3981,0,0,0.434,4111.303
2025-02-28 06:40:11,250,94,0,5191.309,2258.111,47,80.372,3777.5,0,0,0.351,4203.117
2025-02-28 06:40:13,256,98,0,4973.184,2438.509,49,80.541,3946.5,0,0,0.48,3969.255
2025-02-28 06:40:15,260,97,0,5306.247,2283.275,48.5,80.371,3898,0,0,0.361,4309.619
2025-02-28 06:40:17,260,103,0,5346.495,2164.262,51.5,80.427,4142,0,0,0.437,4345.311
2025-02-28 06:40:19,260,91,0,4891.209,2314.939,45.5,80.33,3655,0,0,0.374,3897.264
2025-02-28 06:40:21,270,239,0,5228.757,2438.215,119.5,80.498,9619.5,0,0,0.381,2534.632
2025-02-28 06:40:23,270,105,0,5373.495,2400.501,52.5,80.505,4226.5,0,0,0.467,2725.229
2025-02-28 06:40:25,270,99,0,5387.111,2362.014,49.5,80.485,3984,0,0,0.404,4379.04
2025-02-28 06:40:27,270,96,0,5379.229,2362.895,48,80.688,3873,0,0,0.365,4387.844
2025-02-28 06:40:29,270,92,0,5449.696,2519.895,46,80.576,3706.5,0,0,0.38,4443.25
2025-02-28 06:40:31,280,106,0,5471.802,2486.93,53,80.302,4256,0,0,0.434,4475.264
2025-02-28 06:40:33,280,95,0,5412.432,2573.434,47.5,80.389,3818.5,0,0,0.526,4411.611
2025-02-28 06:40:35,280,94,0,5663.043,2458.777,47,80.287,3773.5,0,0,0.404,4662.883
2025-02-28 06:40:37,280,102,0,5569.882,2553.385,51,80.422,4101.5,0,0,0.422,4577.255
2025-02-28 06:40:39,280,97,0,5725.546,2659.665,48.5,80.227,3891,0,0,0.474,4720.536
2025-02-28 06:40:41,290,98,0,5694.602,2699.565,49,80.286,3934,0,0,0.398,4687.735
2025-02-28 06:40:43,290,97,0,5689.515,2703.994,48.5,80.361,3897.5,0,0,0.423,4691.454
2025-02-28 06:40:45,290,99,0,5849.242,2618.522,49.5,80.485,3984,0,0,0.323,4854.131
2025-02-28 06:40:47,290,100,0,5506.35,2814.461,50,80.36,4018,0,0,0.4,4510.74
2025-02-28 06:40:49,290,99,0,5948.545,2752.252,49.5,80.364,3978,0,0,0.434,4943.899
2025-02-28 06:40:51,300,225,0,5978.067,2776.582,112.5,80.427,9048,0,0,0.467,3001.431
2025-02-28 06:40:53,300,99,0,5949.293,2756.48,49.5,80.374,3978.5,0,0,0.475,2863.99
